Echo A : BASELI~1.DTA   
Time Period: 0.04-20.48msec
   No.  A (mPa)  An (mPa)
  363    0.0314  -0.0106
  364    0.0110  -0.0269
  365   -0.0077  -0.0329
  366   -0.0074  -0.0211
  367   -0.0151  -0.0060
  368   -0.0139   0.0067
  369   -0.0154   0.0144
  370   -0.0235   0.0182
  371   -0.0211   0.0096
  372    0.0012   0.0120
  373    0.0226   0.0127
  374    0.0317  -0.0058
  375    0.0406  -0.0154
  376    0.0302  -0.0108
  377    0.0130  -0.0079
  378   -0.0031  -0.0115
  379   -0.0206  -0.0113
  380   -0.0206   0.0038
  381   -0.0192  -0.0031
  382   -0.0204  -0.0070
  383   -0.0187   0.0053
  384   -0.0070  -0.0014
  385   -0.0077  -0.0067
  386   -0.0094   0.0173
  387   -0.0094   0.0154
  388   -0.0178  -0.0122
  389   -0.0149  -0.0202
  390   -0.0098  -0.0094
  391   -0.0070   0.0031
  392   -0.0127   0.0161
  393   -0.0034   0.0230
  394    0.0144   0.0235
  395    0.0214   0.0122
  396    0.0211   0.0101
  397    0.0050   0.0091
  398   -0.0209   0.0115
  399   -0.0326   0.0149
  400   -0.0346   0.0151
  401   -0.0408   0.0055
  402   -0.0350  -0.0096
  403   -0.0194  -0.0185
  404    0.0082  -0.0295
  405    0.0274  -0.0430
  406    0.0391  -0.0312
  407    0.0454  -0.0146
  408    0.0367  -0.0002
  409    0.0245   0.0115
  410    0.0091   0.0151
  411   -0.0026   0.0175
  412   -0.0058   0.0178
  413    0.0000   0.0166
  414    0.0084   0.0355
  415    0.0149   0.0346
  416    0.0158   0.0084
  417    0.0031  -0.0002
  418   -0.0065   0.0060
  419   -0.0070   0.0108
  420   -0.0077   0.0031
  421   -0.0137   0.0007
  422   -0.0151   0.0019
  423   -0.0067  -0.0048
  424    0.0007  -0.0170
  425    0.0130  -0.0281
  426    0.0288  -0.0300
  427    0.0377  -0.0257
  428    0.0415  -0.0149
  429    0.0425  -0.0079
  430    0.0223  -0.0012
  431    0.0048   0.0029
  432   -0.0137  -0.0166
  433   -0.0310  -0.0154
  434   -0.0199  -0.0019
  435   -0.0089   0.0182
  436    0.0029   0.0252
  437    0.0074   0.0166
  438    0.0125   0.0046
  439    0.0074  -0.0077
  440    0.0058  -0.0084
  441    0.0005  -0.0014
  442   -0.0062   0.0276
  443   -0.0278   0.0226
  444   -0.0269   0.0010
  445   -0.0142  -0.0170
  446   -0.0036  -0.0286
  447    0.0091  -0.0199
  448    0.0223  -0.0094
  449    0.0233  -0.0053
  450    0.0089   0.0084
  451   -0.0077   0.0055
  452   -0.0326   0.0012
  453   -0.0432   0.0046
  454   -0.0389   0.0096
  455   -0.0408   0.0101
  456   -0.0317   0.0137
  457   -0.0142   0.0072
  458   -0.0002   0.0060
  459    0.0122   0.0067
  460    0.0173  -0.0046
  461    0.0149  -0.0082
  462    0.0024  -0.0060
  463   -0.0070  -0.0019
  464   -0.0151  -0.0036
  465   -0.0228  -0.0005
  466   -0.0185   0.0031
  467   -0.0115   0.0010
  468   -0.0010  -0.0065
  469    0.0130  -0.0096
  470    0.0228  -0.0079
  471    0.0242  -0.0043
  472    0.0211  -0.0043
  473    0.0146  -0.0038
  474    0.0062   0.0014
  475   -0.0019   0.0048
  476   -0.0041  -0.0010
  477   -0.0041  -0.0067
  478   -0.0014  -0.0019
  479    0.0034   0.0050
  480    0.0050   0.0031
  481    0.0053  -0.0010
  482    0.0055   0.0036
  483    0.0031   0.0055
  484    0.0019   0.0038
  485    0.0007   0.0024
  486   -0.0007   0.0017
  487   -0.0019   0.0002
  488   -0.0019   0.0002
  489   -0.0012   0.0010
  490   -0.0002   0.0012
  491    0.0005   0.0007
  492    0.0007  -0.0002
  493    0.0002  -0.0002
  494    0.0000   0.0000
  495    0.0000   0.0000
  496    0.0000  -0.0002
  497    0.0000   0.0000
  498    0.0000   0.0000
  499    0.0000   0.0000
  500    0.0000   0.0000
  501    0.0000   0.0000
  502    0.0000   0.0000
  503    0.0000   0.0000
  504    0.0000   0.0000
  505    0.0000   0.0000
  506    0.0000   0.0000
  507    0.0000   0.0000
  508    0.0000   0.0000
  509    0.0000   0.0000
  510    0.0000   0.0000
  511    0.0000   0.0000
  512    0.0000   0.0000
