Echo A : BASELI~1.DTA   
Time Period: 0.04-20.48msec
   No.  A (mPa)  An (mPa)
  435   -0.0643   0.0050
  436   -0.0502   0.0022
  437   -0.0065   0.0175
  438    0.0463   0.0473
  439    0.0574   0.0444
  440    0.0178   0.0072
  441   -0.0389  -0.0240
  442   -0.0850  -0.0163
  443   -0.0814   0.0077
  444   -0.0413   0.0139
  445    0.0094   0.0192
  446    0.0408   0.0194
  447    0.0211   0.0079
  448   -0.0271  -0.0026
  449   -0.0554  -0.0043
  450   -0.0439  -0.0055
  451   -0.0137  -0.0170
  452    0.0156  -0.0223
  453    0.0346  -0.0084
  454    0.0338  -0.0031
  455    0.0247  -0.0158
  456    0.0086  -0.0218
  457   -0.0034  -0.0226
  458   -0.0101  -0.0178
  459   -0.0046  -0.0156
  460    0.0079  -0.0055
  461    0.0226  -0.0137
  462    0.0221  -0.0233
  463    0.0115  -0.0240
  464   -0.0110  -0.0194
  465   -0.0283  -0.0118
  466   -0.0274  -0.0055
  467   -0.0108  -0.0043
  468    0.0132  -0.0077
  469    0.0235  -0.0101
  470    0.0185  -0.0072
  471    0.0060   0.0019
  472   -0.0036   0.0053
  473   -0.0043   0.0053
  474    0.0065   0.0022
  475    0.0149   0.0010
  476    0.0161   0.0000
  477    0.0127  -0.0010
  478    0.0106   0.0026
  479    0.0055   0.0055
  480   -0.0031   0.0050
  481   -0.0067   0.0034
  482   -0.0053   0.0019
  483   -0.0002   0.0038
  484    0.0024   0.0050
  485    0.0031   0.0050
  486   -0.0007   0.0048
  487   -0.0048   0.0026
  488   -0.0067   0.0002
  489   -0.0055   0.0012
  490   -0.0022   0.0026
  491    0.0010   0.0026
  492    0.0017   0.0019
  493    0.0005   0.0014
  494   -0.0007   0.0010
  495   -0.0012   0.0007
  496   -0.0007   0.0005
  497   -0.0002   0.0002
  498    0.0000   0.0002
  499    0.0000   0.0002
  500    0.0000   0.0002
  501    0.0000   0.0000
  502    0.0000   0.0000
  503    0.0000   0.0000
  504    0.0000   0.0000
  505    0.0000   0.0000
  506    0.0000   0.0000
  507    0.0000   0.0000
  508    0.0000   0.0000
  509    0.0000   0.0000
  510    0.0000   0.0000
  511    0.0000   0.0000
  512    0.0000   0.0000
