Echo A : BASELI~1.DTA   
Time Period: 0.04-20.48msec
   No.  A (mPa)  An (mPa)
  307   -0.0574   0.0466
  308   -0.0130   0.0338
  309    0.0002   0.0166
  310   -0.0120  -0.0043
  311   -0.0456  -0.0026
  312   -0.0886   0.0247
  313   -0.1294   0.0408
  314   -0.1378   0.0379
  315   -0.0943   0.0286
  316   -0.0492   0.0014
  317   -0.0233  -0.0103
  318   -0.0043  -0.0182
  319    0.0036  -0.0185
  320    0.0043  -0.0098
  321    0.0043  -0.0113
  322    0.0043  -0.0298
  323   -0.0240  -0.0461
  324   -0.0631  -0.0521
  325   -0.0821  -0.0490
  326   -0.0866  -0.0398
  327   -0.0526  -0.0360
  328    0.0238  -0.0384
  329    0.1270  -0.0374
  330    0.2189  -0.0317
  331    0.2465  -0.0218
  332    0.1831  -0.0149
  333    0.0614  -0.0067
  334   -0.0737  -0.0170
  335   -0.1697  -0.0101
  336   -0.1970  -0.0002
  337   -0.1788   0.0120
  338   -0.1231   0.0226
  339   -0.0348   0.0163
  340    0.0665  -0.0031
  341    0.1680  -0.0038
  342    0.2299   0.0036
  343    0.2609   0.0084
  344    0.2450   0.0094
  345    0.1870   0.0010
  346    0.1078  -0.0067
  347    0.0300  -0.0022
  348   -0.0547   0.0017
  349   -0.1469   0.0101
  350   -0.2237   0.0060
  351   -0.2789  -0.0026
  352   -0.3046   0.0050
  353   -0.2964   0.0043
  354   -0.2554   0.0139
  355   -0.1608   0.0310
  356   -0.0346   0.0218
  357    0.0960   0.0257
  358    0.2052   0.0317
  359    0.2530   0.0197
  360    0.2172   0.0058
  361    0.1210   0.0137
  362    0.0139   0.0242
  363   -0.0718   0.0151
  364   -0.0826   0.0077
  365   -0.0238   0.0079
  366    0.0607   0.0024
  367    0.1202   0.0019
  368    0.1421   0.0060
  369    0.1344   0.0060
  370    0.1118   0.0089
  371    0.0907   0.0012
  372    0.0566  -0.0122
  373   -0.0094   0.0034
  374   -0.1114   0.0149
  375   -0.2141   0.0254
  376   -0.2698   0.0298
  377   -0.2690   0.0137
  378   -0.2062  -0.0026
  379   -0.1008  -0.0060
  380    0.0091   0.0062
  381    0.1166   0.0084
  382    0.1894   0.0214
  383    0.1937   0.0228
  384    0.1610  -0.0029
  385    0.1166  -0.0226
  386    0.0706  -0.0238
  387    0.0334  -0.0187
  388    0.0050  -0.0187
  389   -0.0312  -0.0259
  390   -0.0470  -0.0178
  391   -0.0646   0.0014
  392   -0.0538  -0.0024
  393   -0.0386  -0.0228
  394   -0.0278  -0.0432
  395   -0.0370  -0.0396
  396   -0.0648  -0.0190
  397   -0.0996  -0.0230
  398   -0.1270  -0.0331
  399   -0.1212  -0.0367
  400   -0.0739  -0.0247
  401   -0.0084  -0.0084
  402    0.0422  -0.0110
  403    0.0595  -0.0130
  404    0.0806  -0.0209
  405    0.1042  -0.0149
  406    0.1459  -0.0070
  407    0.2119  -0.0038
  408    0.2527   0.0038
  409    0.2213   0.0118
  410    0.1174   0.0120
  411   -0.0264   0.0211
  412   -0.1394   0.0290
  413   -0.1946   0.0144
  414   -0.1922  -0.0060
  415   -0.1274  -0.0026
  416   -0.0535  -0.0091
  417   -0.0168  -0.0144
  418   -0.0168  -0.0149
  419   -0.0300  -0.0026
  420   -0.0478   0.0101
  421   -0.0290   0.0137
  422    0.0062   0.0149
  423    0.0058   0.0149
  424   -0.0638   0.0019
  425   -0.1555  -0.0014
  426   -0.2131   0.0113
  427   -0.1930   0.0019
  428   -0.0876   0.0041
  429    0.0667   0.0266
  430    0.2119   0.0348
  431    0.2820   0.0194
  432    0.2534   0.0110
  433    0.1579   0.0091
  434    0.0610  -0.0014
  435    0.0154   0.0142
  436    0.0389   0.0178
  437    0.0955   0.0084
  438    0.1368   0.0271
  439    0.1308   0.0362
  440    0.0792   0.0247
  441    0.0106   0.0130
  442   -0.0588   0.0029
  443   -0.0958  -0.0094
  444   -0.0919  -0.0307
  445   -0.0710  -0.0290
  446   -0.0612  -0.0180
  447   -0.0694  -0.0091
  448   -0.0948  -0.0010
  449   -0.1356  -0.0094
  450   -0.1500  -0.0043
  451   -0.1296  -0.0026
  452   -0.0883  -0.0079
  453   -0.0487  -0.0067
  454   -0.0230  -0.0043
  455   -0.0271   0.0014
  456   -0.0418   0.0065
  457   -0.0485   0.0134
  458   -0.0238   0.0120
  459    0.0269   0.0043
  460    0.0826  -0.0010
  461    0.1222   0.0084
  462    0.1250   0.0113
  463    0.1075   0.0041
  464    0.0804  -0.0005
  465    0.0564  -0.0038
  466    0.0533  -0.0089
  467    0.0571  -0.0158
  468    0.0617  -0.0079
  469    0.0547  -0.0014
  470    0.0358  -0.0046
  471    0.0118  -0.0091
  472   -0.0074  -0.0103
  473   -0.0324  -0.0120
  474   -0.0518  -0.0046
  475   -0.0552  -0.0026
  476   -0.0521  -0.0072
  477   -0.0492  -0.0060
  478   -0.0410  -0.0029
  479   -0.0293  -0.0034
  480   -0.0194  -0.0043
  481   -0.0122  -0.0026
  482   -0.0096  -0.0026
  483   -0.0101  -0.0031
  484   -0.0101  -0.0024
  485   -0.0086  -0.0002
  486   -0.0038   0.0036
  487    0.0022   0.0041
  488    0.0077   0.0014
  489    0.0115   0.0002
  490    0.0115   0.0005
  491    0.0094   0.0010
  492    0.0060   0.0017
  493    0.0034   0.0019
  494    0.0019   0.0014
  495    0.0017   0.0014
  496    0.0012   0.0010
  497    0.0005   0.0005
  498    0.0002   0.0002
  499    0.0000   0.0002
  500    0.0000   0.0000
  501    0.0000   0.0000
  502    0.0000   0.0000
  503    0.0000   0.0000
  504    0.0000   0.0000
  505    0.0000   0.0000
  506    0.0000   0.0000
  507    0.0000   0.0000
  508    0.0000   0.0000
  509    0.0000   0.0000
  510    0.0000   0.0000
  511    0.0000   0.0000
  512    0.0000   0.0000
