Echo A : BASELI~1.DTA   
Time Period: 0.04-20.48msec
   No.  A (mPa)  An (mPa)
  360   -0.0694   0.0086
  361   -0.0514   0.0108
  362   -0.0523   0.0029
  363   -0.0840   0.0079
  364   -0.0751   0.0113
  365    0.0050   0.0170
  366    0.1138   0.0149
  367    0.1630   0.0084
  368    0.0797   0.0077
  369   -0.0636   0.0146
  370   -0.1193   0.0127
  371   -0.0324   0.0108
  372    0.0672   0.0194
  373    0.0463   0.0137
  374   -0.0850  -0.0014
  375   -0.1855  -0.0094
  376   -0.1550  -0.0151
  377    0.0144  -0.0149
  378    0.1970  -0.0146
  379    0.2455  -0.0089
  380    0.1553   0.0031
  381    0.0163  -0.0022
  382   -0.0857  -0.0125
  383   -0.1106  -0.0137
  384   -0.0674  -0.0214
  385   -0.0149  -0.0108
  386    0.0065  -0.0226
  387   -0.0029  -0.0257
  388   -0.0266  -0.0199
  389   -0.0595  -0.0166
  390   -0.0662  -0.0180
  391   -0.0178  -0.0084
  392    0.0389   0.0091
  393    0.0686   0.0194
  394    0.0451   0.0269
  395   -0.0062   0.0374
  396   -0.0562   0.0326
  397   -0.0799   0.0199
  398   -0.0523   0.0161
  399    0.0262   0.0130
  400    0.1248   0.0194
  401    0.1850   0.0204
  402    0.1368   0.0216
  403    0.0014  -0.0007
  404   -0.1202  -0.0113
  405   -0.1740  -0.0034
  406   -0.1524   0.0154
  407   -0.0811   0.0312
  408   -0.0053   0.0425
  409    0.0300   0.0449
  410    0.0211   0.0326
  411   -0.0082   0.0038
  412    0.0072  -0.0166
  413    0.0689  -0.0182
  414    0.1474  -0.0194
  415    0.1567  -0.0199
  416    0.0518  -0.0137
  417   -0.1027  -0.0144
  418   -0.2179  -0.0120
  419   -0.2170  -0.0108
  420   -0.1001   0.0000
  421    0.0612  -0.0038
  422    0.1394  -0.0130
  423    0.1061  -0.0178
  424    0.0254  -0.0019
  425   -0.0288   0.0026
  426   -0.0466  -0.0139
  427   -0.0434  -0.0118
  428   -0.0300   0.0180
  429    0.0046   0.0293
  430    0.0554   0.0163
  431    0.0991  -0.0103
  432    0.0900  -0.0254
  433    0.0470  -0.0218
  434    0.0384  -0.0206
  435    0.0799  -0.0319
  436    0.1080  -0.0338
  437    0.0698  -0.0218
  438   -0.0312  -0.0118
  439   -0.1675  -0.0058
  440   -0.2258  -0.0079
  441   -0.1606  -0.0058
  442   -0.0158  -0.0065
  443    0.1061  -0.0065
  444    0.1387   0.0065
  445    0.1075   0.0154
  446    0.0634   0.0096
  447    0.0209   0.0170
  448   -0.0324   0.0331
  449   -0.0694   0.0374
  450   -0.0670   0.0178
  451   -0.0324   0.0005
  452    0.0048   0.0022
  453    0.0202   0.0089
  454    0.0245   0.0014
  455    0.0122  -0.0043
  456   -0.0062   0.0053
  457   -0.0077   0.0113
  458    0.0002   0.0137
  459   -0.0197   0.0089
  460   -0.0722  -0.0079
  461   -0.1181  -0.0142
  462   -0.1018  -0.0142
  463   -0.0271  -0.0118
  464    0.0653  -0.0034
  465    0.1111   0.0060
  466    0.1013  -0.0002
  467    0.0526  -0.0096
  468    0.0079  -0.0101
  469   -0.0094  -0.0043
  470   -0.0132  -0.0010
  471   -0.0226   0.0022
  472   -0.0466   0.0002
  473   -0.0569   0.0000
  474   -0.0300  -0.0019
  475    0.0125  -0.0014
  476    0.0394   0.0010
  477    0.0307   0.0012
  478    0.0058  -0.0019
  479   -0.0089  -0.0043
  480   -0.0072  -0.0043
  481    0.0024  -0.0010
  482    0.0041   0.0007
  483   -0.0002   0.0014
  484   -0.0022   0.0010
  485    0.0010  -0.0012
  486    0.0046  -0.0019
  487    0.0072  -0.0014
  488    0.0060  -0.0017
  489    0.0014  -0.0007
  490   -0.0024  -0.0002
  491   -0.0034  -0.0002
  492   -0.0036   0.0000
  493   -0.0036  -0.0002
  494   -0.0029   0.0000
  495   -0.0012   0.0002
  496    0.0000   0.0005
  497    0.0002   0.0005
  498    0.0002   0.0002
  499    0.0000   0.0002
  500    0.0000   0.0000
  501    0.0000   0.0000
  502    0.0000   0.0000
  503    0.0000   0.0000
  504    0.0000   0.0000
  505    0.0000   0.0000
  506    0.0000   0.0000
  507    0.0000   0.0000
  508    0.0000   0.0000
  509    0.0000   0.0000
  510    0.0000   0.0000
  511    0.0000   0.0000
  512    0.0000   0.0000
