Echo A : BASELINE.DTA   
Time Period: 0.04-20.48msec
   No.  A (mPa)  An (mPa)
  305   -0.0542   0.0094
  306    0.0526   0.0182
  307    0.1385   0.0240
  308    0.1634   0.0132
  309    0.1361  -0.0240
  310    0.0715  -0.0300
  311    0.0233  -0.0029
  312    0.0101  -0.0029
  313    0.0122   0.0108
  314    0.0185   0.0098
  315    0.0254  -0.0031
  316    0.0276  -0.0180
  317    0.0247  -0.0278
  318    0.0197  -0.0170
  319    0.0163  -0.0146
  320    0.0101   0.0046
  321   -0.0002   0.0077
  322    0.0029  -0.0113
  323    0.0005  -0.0002
  324   -0.0086   0.0118
  325   -0.0336   0.0070
  326   -0.0588   0.0134
  327   -0.0905   0.0026
  328   -0.0907   0.0079
  329   -0.0763   0.0014
  330   -0.0418   0.0156
  331   -0.0017   0.0149
  332    0.0163   0.0130
  333    0.0274   0.0211
  334    0.0396   0.0178
  335    0.0526   0.0072
  336    0.0478   0.0158
  337    0.0588   0.0113
  338    0.0763   0.0286
  339    0.0698   0.0216
  340    0.0821   0.0132
  341    0.0778   0.0034
  342    0.0444  -0.0038
  343    0.0149  -0.0137
  344   -0.0238  -0.0158
  345   -0.0811  -0.0050
  346   -0.1356  -0.0043
  347   -0.1620   0.0043
  348   -0.1478   0.0326
  349   -0.0955   0.0091
  350   -0.0247  -0.0067
  351    0.0156  -0.0166
  352    0.0533  -0.0247
  353    0.0533  -0.0367
  354    0.0437  -0.0478
  355    0.0569  -0.0206
  356    0.0890  -0.0223
  357    0.1358  -0.0218
  358    0.1392  -0.0130
  359    0.0970  -0.0240
  360    0.0307  -0.0312
  361   -0.0358  -0.0269
  362   -0.0794  -0.0079
  363   -0.0665   0.0096
  364   -0.0509   0.0014
  365   -0.0384   0.0060
  366   -0.0422  -0.0149
  367   -0.0458  -0.0067
  368   -0.0737   0.0026
  369   -0.0977  -0.0118
  370   -0.0974   0.0031
  371   -0.0890  -0.0012
  372   -0.0806   0.0043
  373   -0.0593   0.0014
  374   -0.0331   0.0053
  375   -0.0058   0.0142
  376    0.0206  -0.0106
  377    0.0552  -0.0137
  378    0.0886  -0.0072
  379    0.1145  -0.0010
  380    0.1142   0.0204
  381    0.1020  -0.0079
  382    0.0811  -0.0067
  383    0.0475   0.0113
  384    0.0314   0.0091
  385    0.0252   0.0130
  386    0.0485   0.0079
  387    0.0629   0.0055
  388    0.0607   0.0108
  389    0.0206   0.0223
  390   -0.0528   0.0317
  391   -0.1310   0.0233
  392   -0.1673   0.0101
  393   -0.1423  -0.0053
  394   -0.0766  -0.0199
  395   -0.0262  -0.0096
  396   -0.0024  -0.0010
  397   -0.0281   0.0125
  398   -0.0674   0.0089
  399   -0.0931  -0.0098
  400   -0.0852  -0.0091
  401   -0.0214   0.0031
  402    0.0614  -0.0161
  403    0.1390   0.0010
  404    0.1634   0.0118
  405    0.1426   0.0053
  406    0.0854  -0.0101
  407    0.0170  -0.0098
  408   -0.0118   0.0110
  409    0.0060   0.0206
  410    0.0302   0.0161
  411    0.0648  -0.0024
  412    0.0686  -0.0223
  413    0.0360  -0.0072
  414   -0.0050   0.0043
  415   -0.0463  -0.0194
  416   -0.0924  -0.0084
  417   -0.1075   0.0067
  418   -0.0958   0.0098
  419   -0.0624   0.0055
  420   -0.0420   0.0144
  421   -0.0396  -0.0084
  422   -0.0454  -0.0091
  423   -0.0468   0.0038
  424   -0.0374  -0.0142
  425   -0.0072  -0.0079
  426    0.0403  -0.0038
