Echo A : BASELIN1.DTA   
Time Period: 0.04-20.48msec
   No.  A (mPa)  An (mPa)
  444   -0.0403  -0.0022
  445   -0.0406  -0.0149
  446   -0.0379  -0.0206
  447   -0.0190  -0.0161
  448    0.0074  -0.0089
  449    0.0283   0.0026
  450    0.0312   0.0154
  451    0.0276   0.0084
  452    0.0168  -0.0175
  453    0.0000  -0.0288
  454   -0.0149  -0.0312
  455   -0.0233  -0.0158
  456   -0.0252   0.0014
  457   -0.0322   0.0084
  458   -0.0293   0.0050
  459   -0.0182  -0.0132
  460   -0.0079  -0.0221
  461    0.0000  -0.0211
  462    0.0101  -0.0108
  463    0.0199   0.0007
  464    0.0374   0.0038
  465    0.0446   0.0089
  466    0.0396   0.0067
  467    0.0362  -0.0017
  468    0.0218  -0.0050
  469    0.0000  -0.0014
  470   -0.0180  -0.0038
  471   -0.0312   0.0002
  472   -0.0298   0.0017
  473   -0.0190   0.0079
  474   -0.0036   0.0134
  475    0.0067   0.0166
  476    0.0134   0.0108
  477    0.0134   0.0043
  478    0.0077   0.0010
  479    0.0012   0.0007
  480   -0.0007   0.0005
  481   -0.0002   0.0017
  482   -0.0031   0.0000
  483   -0.0036  -0.0010
  484   -0.0022  -0.0007
  485   -0.0012   0.0010
  486   -0.0017   0.0019
  487   -0.0017   0.0017
  488    0.0000   0.0010
  489    0.0007   0.0000
  490    0.0012  -0.0002
  491    0.0010  -0.0010
  492    0.0005  -0.0007
  493    0.0000  -0.0002
  494    0.0000  -0.0002
  495    0.0000  -0.0002
  496    0.0000  -0.0002
  497    0.0000   0.0000
  498    0.0000   0.0000
  499    0.0000   0.0000
  500    0.0000   0.0000
  501    0.0000   0.0000
  502    0.0000   0.0000
  503    0.0000   0.0000
  504    0.0000   0.0000
  505    0.0000   0.0000
  506    0.0000   0.0000
  507    0.0000   0.0000
  508    0.0000   0.0000
  509    0.0000   0.0000
  510    0.0000   0.0000
  511    0.0000   0.0000
  512    0.0000   0.0000
